ID,POS,Gloss,Gloss_persian,Checked
19789,verb,"to exert effort in order to do, make, or perform something; ""the child worked at the multiplication table until she had it down cold""","تلاش برای انجام ، ساختن یا اجرای کاری ""کودک در جدول ضرب کار کرد تا زمانی که آن را سرد کند"" ",0
19790,verb,"attack verbally with harsh criticism; ""She was belabored by her fellow students""","حمله انتقادی به انتقاد شدید ""او توسط هم دانش آموزانش مورد بی مهری قرار گرفت"" ",0
19791,adjective,"after the expected or usual time; delayed; ""a belated birthday card""; ""I'm late for the plane""; ""the train is late""; ""tardy children are sent to the principal""; ""always tardy in making dental appointments""","پس از زمان مورد انتظار یا معمول ؛ به تأخیر افتادن ""کارت تولد با تأخیر""؛ ""من برای هواپیما دیر شدم""؛ ""قطار دیر است""؛ ""کودکان دیر به مدیر فرستاده می شوند""؛ ""همیشه در تعیین قرارهای دندانی دیر"" ",0
19792,verb,turn a rope round an object or person in order to secure it or him,طناب را به دور اشیا or یا شخص بچرخانید تا بتواند آن را محکم کند ,0
19793,verb,"fasten a boat to a bitt, pin, or cleat",یک قایق را به یک بیت ، سنجاق یا چوب ببندید ,0
19794,noun,something to which a mountain climber's rope can be secured,چیزی که می توان از آن طناب کوهنورد کوه را محکم کرد ,0
19795,noun,the part of a rock formation that appears above the surface of the surrounding land,بخشی از سازند سنگ که در بالای سطح زمین اطراف ظاهر می شود ,0
19796,verb,"expel gas from the stomach; ""In China it is polite to burp at the table""","دفع گاز از معده ؛ ""در چین ادب است که پشت میز آروغ بزند"" ",0
19797,verb,expel (gases or odors),دفع (گازها یا بوها) ,0
18034,noun,a foundation (usually on soft ground) consisting of an extended layer of reinforced concrete,پی (معمولاً روی زمین نرم) متشکل از یک لایه گسترده بتن آرمه ,0
19798,verb,"become active and spew forth lava and rocks; ""Vesuvius erupts once in a while""","فعال شوید و گدازه و سنگ بیرون دهید. ""وزوویوس هر چند وقت یکبار فوران می کند"" ",0
19799,verb,"burst outward, usually with noise; ""The champagne bottle exploded""","به بیرون بترکد ، معمولاً با سر و صدا. ""بطری شامپاین منفجر شد"" ",0
19800,noun,a reflex that expels wind noisily from the stomach through the mouth,رفلکس که باد را با سر و صدا از معده از طریق دهان خارج می کند ,0
19801,noun,an automatic instinctive unlearned reaction to a stimulus,یک واکنش غریزی غریزی خودکار به محرک ,0
19802,noun,an ugly evil-looking old woman,یک پیرزن زشت و بد ظاهر ,0
19803,noun,a woman who is old,زنی که پیر است ,0
19804,noun,a woman of advanced age,زنی در سن بالا ,0
19805,verb,impose a blockade on,تحمیل محاصره در ,0
19806,verb,hem in fish with stakes and nets so as to prevent them from going back into the sea with the ebb,سجاف در ماهی های دارای چوب و تور به منظور جلوگیری از بازگشت آنها به آب با دریا ,0
19807,noun,a bell tower; usually stands alone unattached to a building,یک برج ناقوس معمولاً به صورت جداگانه به ساختمان متصل نیست ,0
18035,noun,"(numeration system) the positive integer that is equivalent to one in the next higher counting place; ""10 is the radix of the decimal system""","(سیستم اعداد) عدد صحیح مثبتی است که معادل یکی در مکان شمارش بالاتر بعدی باشد. ""10 شعاع سیستم اعشاری است"" ",0
19808,noun,a tower that supports or shelters a bell,برجی که یک زنگوله را پشتیبانی یا پناه می دهد ,0
19809,noun,a tall round marble campanile in Pisa that is not perpendicular; construction was begun in 1174,یک گلدان مرمر گرد و بلند در پیزا که عمود نیست. ساخت و ساز در سال 1174 آغاز شد ,0
19810,noun,a room (often at the top of a tower) where bells are hung,اتاقی (غالباً در بالای برج) که ناقوسها را به آن می آویزند ,0
19811,noun,a native or inhabitant of Belgium,بومی یا ساکن بلژیک است ,0
19812,noun,a monarchy in northwestern Europe; headquarters for the European Union and for the North Atlantic Treaty Organization,یک سلطنت در شمال غربی اروپا ؛ دفتر مرکزی اتحادیه اروپا و سازمان پیمان آتلانتیک شمالی ,0
19813,noun,a native of Flanders or a Flemish-speaking Belgian,بومی فلاندر یا بلژیکی فلاماندی زبان است ,0
19814,noun,a member of the French-speaking people living in Belgium,عضوی از مردم فرانسوی زبان ساکن بلژیک ,0
19815,verb,be in contradiction with,در تناقض باشد با ,0
19816,verb,be at variance with; be out of line with,با آن متناقض باشید از خط خارج شود ,0
19817,verb,"serve as a means of expressing something; ""The flower represents a young girl""","به عنوان وسیله ای برای بیان چیزی خدمت می کنند. ""گل نماینده یک دختر جوان است"" ",0
18036,noun,any notation for the representation of numbers,هر علامت گذاری برای نمایش اعداد ,0
19818,verb,"look at with sentimentality or turn into an object of sentiment; ""Don't sentimentalize the past events""","با احساسات نگاه کردن یا تبدیل شدن به یک موضوع احساسات. ""حوادث گذشته را احساساتی نکنید"" ",0
19819,verb,make false by mutilation or addition; as of a message or story,ساختن ناقص توسط مثله کردن یا اضافه کردن به عنوان یک پیام یا داستان ,0
19820,noun,any cognitive content held as true,,0
18037,noun,"the bottom or lowest part; ""the base of the mountain""","قسمت پایین یا پایین ""پایه کوه"" ",0
17840,noun,(botany) outer tissue of bark; a protective layer of dead cells,(گیاه شناسی) بافت بیرونی پوست؛ یک لایه محافظ از سلولهای مرده ,0
17858,noun,cultivated since prehistoric times; grown for forage and grain,از زمان ماقبل تاریخ کشت شده است برای علوفه و دانه رشد کرده است ,0
18038,noun,"the lowest part of anything; ""they started at the bottom of the hill""","پایین ترین قسمت هر چیز. ""آنها از پایین تپه شروع کردند"" ",0
18039,noun,"a lower limit; ""the government established a wage floor""","حد پایین ""دولت کف دستمزد ایجاد کرد"" ",0
